GEO_ID,STATENAME,DISTRICT,NAME,P001001,P001001ERR,P001002,P001003,P001004,P001005,P001006,P001007,P001008,P001009,P001010,P001011,P001012,P001013,P001014,P001015,P001016,P001017,P001018,P001019,P001020,P001021,P001022,P001023,P001024,P001025,P001026,P001027,P001028,P001029,P001030,P001031,P001032,P001033,P001034,P001035,P001036,P001037,P001038,P001039,P001040,P001041,P001042,P001043,P001044,P001045,P001046,P001047,P001048,P001049,P001050,P001051,P001052,P001053,P001054,P001055,P001056,P001057,P001058,P001059,P001060,P001061,P001062,P001063,P001064,P001065,P001066,P001067,P001068,P001069,P001070,P001071
5001100US0652,California,52,"Congressional District 52 (111th Congress), California",673893,null,636708,497569,30475,6153,50740,3019,48752,37185,33935,4729,4386,12337,1555,6242,579,901,244,721,190,50,262,707,836,196,2952,650,338,70,144,350,71,123,537,355,101,45,11,23,29,53,11,12,13,3,13,276,100,9,37,32,8,10,44,9,3,12,5,2,3,2,0,22,16,3,0,0,3,0,0,0
5001100US0653,California,53,"Congressional District 53 (111th Congress), California",662854,null,629800,411013,45922,4852,67196,2692,98125,33054,30089,4090,3136,9200,878,7136,664,1119,240,1016,234,36,320,641,1154,225,2658,763,314,65,165,221,37,120,426,251,27,46,12,47,43,32,22,16,13,7,31,272,116,11,31,28,13,0,33,8,0,9,9,7,0,5,2,34,27,6,0,0,1,0,1,1
5001100US0801,Colorado,1,"Congressional District 1 (111th Congress), Colorado",662039,null,635103,461653,65301,8966,22456,681,76046,26936,24597,4791,3817,4047,276,7053,1190,553,67,1100,157,24,738,223,427,134,2128,897,221,29,153,125,31,201,154,118,16,41,9,31,33,10,5,10,23,7,14,179,86,10,36,4,4,1,21,2,0,3,3,4,0,1,4,30,26,4,0,0,0,0,2,2
5001100US0802,Colorado,2,"Congressional District 2 (111th Congress), Colorado",733805,null,711797,614172,8546,5978,28764,621,53716,22008,20506,2735,4469,5627,378,5348,190,187,22,285,134,12,479,170,409,61,1362,391,138,11,102,174,26,185,185,96,6,6,0,12,6,2,1,7,4,1,9,112,36,3,27,8,4,0,17,5,1,0,3,0,5,0,3,28,27,1,0,0,0,0,0,0
5001100US0803,Colorado,3,"Congressional District 3 (111th Congress), Colorado",706186,null,685736,600990,6245,15007,4894,585,58015,20450,19253,1991,6605,2116,307,6155,206,69,16,339,88,27,931,79,245,79,1087,323,30,15,75,111,13,251,115,70,23,7,0,18,11,0,8,11,1,3,2,92,13,3,20,16,5,1,22,5,0,5,2,0,0,0,0,18,15,2,0,1,0,0,0,0
5001100US0804,Colorado,4,"Congressional District 4 (111th Congress), Colorado",725041,null,706117,626197,9035,6875,11381,547,52082,18924,17800,2370,4888,3435,310,5319,145,95,20,196,78,20,402,137,289,96,989,280,79,11,88,77,20,145,134,84,14,6,3,13,5,0,1,6,13,3,7,114,33,12,24,14,5,1,16,5,1,1,1,0,0,1,0,21,18,2,0,1,0,0,0,0
5001100US0805,Colorado,5,"Congressional District 5 (111th Congress), Colorado",725902,null,691920,590903,40773,7333,17691,2242,32978,33982,30653,7376,6493,6913,794,4964,733,869,159,829,149,34,401,437,344,158,3031,930,498,54,179,299,43,202,431,151,34,50,10,38,40,24,7,15,14,2,10,261,98,26,40,23,22,2,25,5,6,8,4,1,0,1,0,34,26,6,1,0,1,0,3,3
5001100US0806,Colorado,6,"Congressional District 6 (111th Congress), Colorado",797813,null,774626,697005,23131,3974,32196,772,17548,23187,21262,4730,4084,6669,448,3148,356,422,62,347,81,18,194,248,396,59,1719,569,249,34,92,138,16,121,294,105,19,28,2,4,18,14,1,5,1,0,9,175,67,10,36,27,10,0,14,4,0,6,1,0,0,0,0,30,28,0,1,0,0,1,1,1
5001100US0807,Colorado,7,"Congressional District 7 (111th Congress), Colorado",678410,null,651441,498282,48706,7877,21646,1175,73755,26969,24902,4911,4639,3982,346,6872,960,498,99,957,153,36,664,202,430,153,1859,671,206,10,175,118,28,212,152,88,24,38,11,38,23,20,2,10,9,12,12,164,55,8,40,8,10,1,14,14,0,5,6,2,1,0,0,39,33,2,2,1,1,0,5,5
5001100US0901,Connecticut,1,"Congressional District 1 (111th Congress), Connecticut",710951,null,691732,502590,106209,1991,31679,233,49030,19219,17627,5414,1609,2438,129,3339,921,385,199,1707,105,18,217,94,762,290,1479,794,126,20,200,31,6,46,55,49,21,32,7,31,9,21,10,1,7,8,5,91,30,7,29,8,6,2,1,2,0,1,1,4,0,0,0,22,12,6,1,2,1,0,0,0
5001100US0902,Connecticut,2,"Congressional District 2 (111th Congress), Connecticut",729771,null,711602,638392,28730,3597,21411,318,19154,18169,16457,4999,3401,3266,254,1943,972,234,89,522,78,17,134,99,346,103,1570,900,104,14,107,123,10,44,82,50,14,29,5,39,13,8,11,4,7,1,5,124,40,1,37,13,0,2,18,4,1,4,0,4,0,0,0,16,11,4,1,0,0,0,2,2
5001100US0903,Connecticut,3,"Congressional District 3 (111th Congress), Connecticut",712339,null,694332,535314,94623,1770,27446,294,34885,18007,16648,5395,1532,2726,149,3207,1061,397,131,1169,86,9,144,78,407,157,1259,690,85,24,154,58,2,45,36,40,20,14,2,25,6,22,21,2,2,2,9,82,36,7,22,2,5,3,3,0,0,2,1,1,0,0,0,16,13,1,1,1,0,0,2,2
5001100US0904,Connecticut,4,"Congressional District 4 (111th Congress), Connecticut",706740,null,688778,520027,84846,1850,32946,363,48746,17962,16826,3481,1067,3427,147,4722,678,395,267,1363,78,14,267,87,616,217,1066,415,92,14,154,38,1,78,30,87,10,23,3,32,9,21,31,3,5,19,1,57,18,3,23,4,3,1,0,1,0,0,1,2,1,0,0,12,10,1,0,0,0,1,1,1
5001100US0905,Connecticut,5,"Congressional District 5 (111th Congress), Connecticut",714296,null,694977,576087,47888,2048,22083,220,46651,19319,17943,5497,1810,2594,130,4567,529,255,128,1314,79,8,250,50,479,253,1299,629,91,9,230,34,2,48,32,79,36,8,5,23,3,13,19,5,6,21,6,65,27,0,18,1,3,1,6,1,0,2,2,3,0,1,0,10,7,3,0,0,0,0,2,2
5001100US1000,Delaware,1,"Congressional District (at Large) (111th Congress), Delaware",897934,null,874080,618617,191814,4181,28549,400,30519,23854,22087,8736,2402,3183,202,2629,1750,693,171,1208,123,17,211,110,531,121,1653,944,221,39,121,40,14,33,53,38,13,36,6,31,19,22,5,3,3,9,3,107,43,10,29,5,7,0,4,1,0,1,1,0,1,4,1,7,3,3,0,1,0,0,0,0
5001100US1201,Florida,1,"Congressional District 1 (111th Congress), Florida",694158,null,671834,538039,100845,5830,16370,1069,9681,22324,20541,5204,5407,5385,423,1546,623,700,138,376,113,21,60,277,201,67,1614,485,358,23,88,199,19,45,200,68,9,34,4,13,29,17,7,6,4,0,6,143,67,9,9,10,9,0,23,6,0,2,5,3,0,0,0,25,23,2,0,0,0,0,1,1
5001100US1202,Florida,2,"Congressional District 2 (111th Congress), Florida",737519,null,721039,528945,163639,3544,12536,462,11913,16480,15349,4538,4096,2838,238,1607,633,407,80,396,64,16,74,98,200,64,1028,423,168,13,74,87,20,41,77,47,18,14,2,5,17,15,2,0,0,0,5,99,35,5,12,14,1,0,27,0,0,1,0,0,0,4,0,4,3,1,0,0,0,0,0,0
5001100US1203,Florida,3,"Congressional District 3 (111th Congress), Florida",659055,null,641330,255739,344319,2984,12953,486,24849,17725,16300,5067,1727,1667,121,2450,1206,841,631,1493,123,16,187,117,442,212,1327,489,178,27,143,34,4,51,68,32,23,27,16,23,57,49,49,15,30,3,9,79,28,6,18,4,4,2,4,0,1,1,4,2,1,4,0,18,14,1,1,0,2,0,1,1
5001100US1204,Florida,4,"Congressional District 4 (111th Congress), Florida",744418,null,725086,566989,112029,2978,28639,655,13796,19332,17927,4969,3059,4560,321,2191,593,523,143,629,86,11,79,235,464,64,1296,525,167,20,87,101,15,44,119,90,15,18,2,16,13,27,17,4,4,3,9,99,46,2,7,13,6,5,8,5,3,2,1,1,0,0,0,10,9,0,0,0,1,0,0,0
5001100US1205,Florida,5,"Congressional District 5 (111th Congress), Florida",929533,null,910208,807456,59179,3460,16073,470,23570,19325,18051,4871,3864,2766,254,3389,369,417,141,764,97,23,151,100,661,184,1152,446,146,16,105,101,13,38,78,52,13,17,1,28,13,32,22,3,11,9,8,103,42,6,17,10,6,0,10,3,0,5,3,0,1,0,0,19,11,7,0,0,1,0,0,0
5001100US1206,Florida,6,"Congressional District 6 (111th Congress), Florida",812727,null,792468,623055,120597,3080,26785,623,18328,20259,18882,5624,3318,4008,288,2704,625,540,159,717,91,16,94,165,448,85,1265,484,214,18,103,71,16,54,98,84,19,23,4,7,18,15,27,2,1,2,5,95,41,6,20,6,8,2,5,1,0,4,2,0,0,0,0,11,7,2,1,0,0,1,6,6
5001100US1207,Florida,7,"Congressional District 7 (111th Congress), Florida",812442,null,794087,668677,81916,2785,18972,457,21280,18355,17151,5181,3030,3270,229,2802,484,413,124,783,71,6,109,103,452,94,1098,496,173,20,102,56,7,27,78,36,16,14,3,7,15,24,13,2,5,4,0,96,43,6,18,8,7,3,5,0,1,4,0,0,1,0,0,7,5,2,0,0,0,0,3,3
5001100US1208,Florida,8,"Congressional District 8 (111th Congress), Florida",805608,null,779794,600928,86434,3325,38255,870,49982,25814,24018,5594,2418,3931,214,6324,519,790,324,1537,133,47,375,194,1224,394,1658,623,195,22,197,81,12,56,75,113,52,13,6,17,25,78,52,6,17,3,15,113,36,2,31,7,3,2,22,4,0,1,0,0,0,5,0,15,6,5,2,1,1,0,10,10
5001100US1209,Florida,9,"Congressional District 9 (111th Congress), Florida",753549,null,735110,640878,43005,2442,25122,458,23205,18439,17206,4804,2712,3859,250,3054,339,439,97,635,72,7,86,134,594,124,1124,424,186,18,107,48,15,50,98,83,15,19,2,11,9,18,12,2,1,4,2,97,40,10,9,7,7,1,11,0,3,4,3,1,0,1,0,12,10,2,0,0,0,0,0,0
5001100US1210,Florida,10,"Congressional District 10 (111th Congress), Florida",633889,null,620198,548608,35832,2110,21186,634,11828,13691,12764,3834,2385,2817,203,1878,261,237,74,353,81,8,61,103,369,100,838,354,112,24,77,53,11,31,68,35,18,5,3,6,10,15,6,0,4,2,4,60,18,6,14,3,1,2,7,3,0,3,1,1,0,1,0,25,24,1,0,0,0,0,4,4
5001100US1211,Florida,11,"Congressional District 11 (111th Congress), Florida",673799,null,651985,406394,190419,2649,17970,477,34076,21814,20173,6084,1881,2674,169,4815,775,686,382,1633,94,32,218,120,405,205,1492,606,220,21,166,78,4,58,54,68,47,27,10,31,20,31,28,4,5,8,6,122,33,12,39,6,7,3,3,3,0,4,3,4,1,4,0,25,14,5,3,0,1,2,2,2
5001100US1212,Florida,12,"Congressional District 12 (111th Congress), Florida",842199,null,818622,610100,135572,3789,16568,682,51911,23577,21948,6572,2854,2820,229,5248,595,606,380,1421,72,17,213,112,551,258,1498,610,186,34,198,75,10,76,54,55,29,37,10,25,20,25,24,3,8,8,11,106,38,7,15,16,14,1,8,0,0,2,3,1,0,1,0,22,14,7,0,0,0,1,3,3
5001100US1213,Florida,13,"Congressional District 13 (111th Congress), Florida",757805,null,744549,658662,41568,2213,10663,339,31104,13256,12493,3666,2240,1912,155,3009,234,134,102,454,56,3,158,93,207,70,711,282,81,15,76,42,8,32,47,45,18,2,1,9,8,7,19,5,8,4,2,41,5,2,6,2,10,11,1,1,1,2,0,0,0,0,0,11,10,1,0,0,0,0,0,0
5001100US1214,Florida,14,"Congressional District 14 (111th Congress), Florida",858956,null,842729,732221,59959,2684,11463,457,35945,16227,15301,3806,1966,2259,228,4743,262,281,296,700,57,24,142,88,314,135,851,283,87,25,113,66,8,30,43,80,34,11,2,13,10,19,11,2,13,0,1,58,21,1,13,5,5,2,1,0,0,7,1,0,0,0,2,17,16,0,1,0,0,0,0,0
5001100US1215,Florida,15,"Congressional District 15 (111th Congress), Florida",813570,null,789843,648820,79756,3310,18560,671,38726,23727,21867,6149,2837,3793,273,4851,478,672,265,1218,96,16,229,137,575,278,1745,602,262,34,209,109,7,48,136,97,35,23,5,28,14,48,43,8,9,6,22,95,37,5,21,11,4,1,5,3,0,3,2,1,0,2,0,19,19,0,0,0,0,0,1,1
5001100US1216,Florida,16,"Congressional District 16 (111th Congress), Florida",797711,null,780142,649373,74821,4131,12124,430,39263,17569,16526,4354,2417,2149,179,4371,427,473,348,862,59,17,185,113,433,139,967,352,177,25,115,59,5,44,52,46,20,4,5,6,11,22,16,2,3,1,2,54,27,1,16,0,4,0,2,1,0,3,0,0,0,0,0,21,16,5,0,0,0,0,1,1
5001100US1217,Florida,17,"Congressional District 17 (111th Congress), Florida",655160,null,634688,213860,383415,2028,10428,339,24618,20472,19228,3446,522,1015,94,5446,999,1508,2049,3088,99,26,251,50,435,200,1115,253,187,19,171,17,8,43,8,77,51,39,32,27,35,65,64,0,11,3,5,96,31,2,21,8,14,2,0,2,0,9,1,1,0,5,0,30,21,8,0,0,0,1,3,3
5001100US1218,Florida,18,"Congressional District 18 (111th Congress), Florida",712790,null,696346,604796,56334,1738,10030,226,23222,16444,15523,2571,872,1933,116,7492,196,339,137,1199,36,17,214,42,275,84,817,187,146,2,139,19,3,63,42,94,49,11,3,13,6,15,13,0,4,7,1,73,21,0,13,12,3,0,2,5,3,5,3,2,1,3,0,30,12,2,0,0,16,0,1,1
5001100US1219,Florida,19,"Congressional District 19 (111th Congress), Florida",736419,null,718277,567787,96030,2058,22266,360,29776,18142,16918,3747,1081,2371,159,5632,311,895,555,1124,68,6,174,92,556,147,1100,269,291,18,108,36,5,39,36,83,34,18,11,12,21,85,24,5,0,3,2,109,45,2,13,7,16,5,8,0,0,5,4,0,0,4,0,13,8,2,0,3,0,0,2,2
5001100US1220,Florida,20,"Congressional District 20 (111th Congress), Florida",691727,null,672798,538467,85293,2225,22632,371,23810,18929,17508,4080,1049,3029,153,5165,353,1068,338,1169,101,10,158,80,625,130,1332,301,414,16,135,61,13,23,59,82,37,30,3,11,14,91,31,1,4,0,6,80,33,5,5,8,14,1,1,2,0,3,3,3,0,2,0,9,6,2,0,1,0,0,0,0
5001100US1221,Florida,21,"Congressional District 21 (111th Congress), Florida",693501,null,678124,577296,62108,957,17121,126,20516,15377,14437,2627,392,1932,85,6570,166,618,154,1147,62,1,142,51,396,94,885,142,255,6,136,36,3,42,17,87,58,5,0,6,19,36,20,2,6,0,9,43,18,0,6,4,9,1,3,0,0,1,0,0,0,1,0,11,11,0,0,0,0,0,1,1
5001100US1222,Florida,22,"Congressional District 22 (111th Congress), Florida",694259,null,679551,587884,51706,1916,17348,317,20380,14708,13801,2931,1342,2566,169,4203,180,521,275,675,55,18,177,103,475,111,813,209,172,12,104,40,5,50,50,77,18,5,0,5,10,26,17,1,6,1,5,84,41,8,2,13,3,3,3,7,0,2,1,0,0,0,1,10,8,2,0,0,0,0,0,0
5001100US1223,Florida,23,"Congressional District 23 (111th Congress), Florida",684107,null,665012,233060,382691,4464,11628,478,32691,19095,17832,4070,930,1108,102,4396,999,1459,1717,1910,123,11,314,85,408,200,1150,321,228,10,157,15,5,40,24,43,19,32,24,19,48,84,62,0,7,4,8,89,40,1,23,2,14,3,2,0,0,0,1,2,0,1,0,16,11,4,0,0,0,1,8,8
5001100US1224,Florida,24,"Congressional District 24 (111th Congress), Florida",799233,null,777468,649044,70057,2781,26032,580,28974,21765,20175,5358,2883,4111,256,4161,434,612,205,981,89,21,148,174,560,182,1485,498,265,23,176,90,10,44,116,80,32,21,9,29,16,34,14,3,8,2,15,96,54,1,17,5,11,0,1,1,0,1,1,1,0,2,1,8,6,2,0,0,0,0,1,1
5001100US1225,Florida,25,"Congressional District 25 (111th Congress), Florida",807176,null,787445,652084,82338,1977,13097,249,37700,19731,18697,3223,692,2159,128,8620,212,861,499,1283,65,5,210,61,488,191,970,153,217,21,139,26,0,39,31,107,75,21,6,23,20,51,22,2,12,2,3,51,15,0,10,12,4,2,0,0,1,5,1,0,1,0,0,13,10,3,0,0,0,0,0,0
5001100US1301,Georgia,1,"Congressional District 1 (111th Congress), Georgia",722068,null,706604,490404,182703,2684,9070,964,20779,15464,14366,5112,2541,2185,233,1790,679,501,155,604,60,22,76,137,193,78,999,437,118,32,79,60,8,22,118,23,4,18,6,29,24,10,3,3,2,2,1,71,24,13,13,6,2,1,3,0,0,3,1,0,2,3,0,23,16,4,2,1,0,0,5,5
5001100US1302,Georgia,2,"Congressional District 2 (111th Congress), Georgia",631973,null,622036,294041,305953,2051,5059,672,14260,9937,9151,3240,1521,875,115,1166,735,431,143,540,55,7,67,63,143,50,693,310,97,15,48,31,0,16,40,11,11,25,0,8,47,12,7,2,3,3,7,81,28,1,18,3,5,1,7,0,0,8,0,0,0,10,0,11,10,0,1,0,0,0,1,1
5001100US1303,Georgia,3,"Congressional District 3 (111th Congress), Georgia",817247,null,800727,564795,200413,2393,16329,577,16220,16520,15230,5361,2682,2526,190,1720,712,583,146,650,50,13,72,87,374,64,1165,541,162,30,98,69,3,35,90,37,4,10,14,26,11,18,7,5,3,0,2,95,52,6,12,8,4,0,5,1,0,0,0,5,0,2,0,29,28,1,0,0,0,0,1,1
5001100US1304,Georgia,4,"Congressional District 4 (111th Congress), Georgia",665541,null,647886,183816,373326,3272,35742,379,51351,17655,16072,3844,1220,1827,72,3762,1536,855,282,1447,194,8,351,66,528,80,1406,788,147,24,105,23,5,64,21,25,10,61,11,35,19,16,19,1,10,12,10,149,84,5,37,2,7,1,1,1,1,2,4,4,0,0,0,23,12,11,0,0,0,0,5,5
5001100US1305,Georgia,5,"Congressional District 5 (111th Congress), Georgia",630462,null,617023,252211,317168,1706,21899,245,23794,13439,12049,3191,999,2515,81,1515,1409,725,138,925,57,8,83,69,286,48,1267,739,178,19,67,30,3,15,28,35,11,35,9,26,29,27,10,0,3,0,3,99,50,3,19,1,9,1,8,0,0,1,3,0,1,3,0,22,20,2,0,0,0,0,2,2
5001100US1306,Georgia,6,"Congressional District 6 (111th Congress), Georgia",767798,null,749868,582516,78905,2103,58763,405,27176,17930,16582,4129,1838,4727,189,2617,607,581,88,601,108,21,162,137,706,71,1236,503,206,13,92,81,4,37,114,84,14,22,0,16,8,20,1,3,6,1,11,99,54,6,7,8,3,2,8,1,0,1,1,4,2,2,0,12,9,3,0,0,0,0,1,1
5001100US1307,Georgia,7,"Congressional District 7 (111th Congress), Georgia",903191,null,878594,544845,202154,3346,79362,443,48444,24597,22776,6365,2234,4036,182,4106,1038,1127,270,1400,233,14,336,148,1120,167,1623,713,267,17,140,59,5,65,58,74,20,53,14,44,18,31,21,1,9,4,10,178,72,11,43,6,12,1,3,3,1,9,2,1,2,12,0,19,18,1,0,0,0,0,1,1
5001100US1308,Georgia,8,"Congressional District 8 (111th Congress), Georgia",715599,null,703773,425143,249953,1936,8896,413,17432,11826,11068,3923,1917,1518,117,1465,639,462,81,471,66,9,61,69,221,49,688,323,98,14,47,45,4,27,48,16,6,10,1,11,17,14,3,0,2,0,2,58,16,1,8,7,1,1,4,1,1,4,10,1,0,3,0,12,11,0,0,1,0,0,0,0
5001100US1309,Georgia,9,"Congressional District 9 (111th Congress), Georgia",823583,null,808820,708124,27508,3402,14285,517,54984,14763,14130,3219,3735,1735,190,4032,174,120,38,218,53,17,158,58,265,118,584,200,52,8,61,77,13,27,21,54,18,5,7,7,9,6,6,3,2,3,5,20,8,2,3,2,0,2,2,0,0,0,0,0,1,0,0,29,29,0,0,0,0,0,0,0
5001100US1310,Georgia,10,"Congressional District 10 (111th Congress), Georgia",738248,null,723778,541652,143121,2049,16475,655,19826,14470,13464,4525,2473,2581,189,1753,406,434,62,399,66,7,78,115,293,83,924,392,139,19,67,62,10,48,94,29,5,14,1,12,9,15,1,4,1,0,2,78,25,0,12,7,5,0,7,2,0,1,4,3,0,5,7,4,4,0,0,0,0,0,0,0
5001100US1311,Georgia,11,"Congressional District 11 (111th Congress), Georgia",794969,null,777046,602935,123977,2642,15180,523,31789,17923,16770,5815,2949,2214,194,3060,558,487,99,678,81,11,120,71,357,76,1031,519,142,5,84,52,11,46,60,37,13,5,5,9,10,17,8,1,7,0,0,101,40,1,33,7,6,1,4,3,1,1,1,1,0,2,0,19,19,0,0,0,0,0,2,2
5001100US1312,Georgia,12,"Congressional District 12 (111th Congress), Georgia",692529,null,680432,355224,299534,1786,8113,564,15211,12097,11100,4179,1776,1475,145,1255,716,472,143,551,50,6,61,61,158,52,890,467,83,23,52,55,9,25,50,27,5,8,10,7,27,15,15,3,1,8,0,96,40,8,8,2,2,2,19,1,1,4,5,0,0,4,0,11,9,1,0,1,0,0,0,0
5001100US1313,Georgia,13,"Congressional District 13 (111th Congress), Georgia",784445,null,763577,241734,445720,2781,25294,442,47606,20868,18811,6495,1313,1399,65,3335,1936,1140,334,1764,138,14,177,76,470,155,1863,1083,224,16,166,30,3,37,37,37,21,63,12,36,22,31,29,2,6,7,1,147,82,6,31,6,9,0,10,0,0,2,1,0,0,0,0,42,33,6,1,2,0,0,5,5
5001100US1501,Hawaii,1,"Congressional District 1 (111th Congress), Hawaii",658672,null,533878,119011,12374,1437,344397,50403,6256,124794,83211,1762,2383,33224,10804,1178,401,1817,779,196,629,368,76,26545,2347,702,37195,561,468,296,48,1590,509,65,30980,596,203,140,43,10,480,39,14,460,47,17,629,4046,225,74,18,522,21,2,2324,56,20,677,76,3,1,11,16,330,227,11,0,22,67,3,12,12
5001100US1502,Hawaii,2,"Congressional District 2 (111th Congress), Hawaii",701629,null,505794,217588,9050,2727,180681,85019,10729,195835,123778,2121,5549,33232,27100,2216,433,877,1030,190,714,865,139,46062,2153,1097,64364,767,463,437,66,1976,1233,132,54743,757,508,85,67,12,738,26,18,1163,59,35,1079,7121,219,122,19,814,29,8,4438,81,43,1136,109,4,2,22,75,553,371,5,0,39,136,2,19,19
5001100US1601,Idaho,1,"Congressional District 1 (111th Congress), Idaho",841930,null,819972,758710,4378,11275,9886,1271,34452,21958,20595,2479,7729,4632,740,3790,153,89,15,117,138,25,192,202,187,107,1285,312,81,18,52,181,43,120,308,81,25,7,1,4,7,6,0,14,6,2,17,62,20,9,6,4,1,1,11,3,0,0,7,0,0,0,0,15,12,2,0,0,1,0,1,1
5001100US1602,Idaho,2,"Congressional District 2 (111th Congress), Idaho",725652,null,708675,637777,5432,10166,9183,1046,45071,16977,15978,1890,4759,3590,603,3876,160,82,15,123,92,43,284,162,204,95,913,260,38,4,65,111,23,119,185,55,19,3,1,6,4,4,1,1,10,2,2,63,14,3,9,5,8,1,8,2,4,1,0,6,1,0,1,23,23,0,0,0,0,0,0,0
5001100US1701,Illinois,1,"Congressional District 1 (111th Congress), Illinois",587596,null,577127,174116,368056,1446,10439,117,22953,10469,9385,2577,664,1307,52,1763,1185,443,99,855,63,8,67,32,219,51,1006,710,68,9,65,23,3,14,13,15,3,30,6,13,16,13,3,1,0,1,0,65,25,0,19,2,3,1,2,3,0,0,1,2,1,6,0,12,7,3,0,1,1,0,1,1
5001100US1702,Illinois,2,"Congressional District 2 (111th Congress), Illinois",602758,null,590405,130510,418008,2044,3524,149,36170,12353,10997,3885,652,506,27,2170,1480,598,133,1205,40,4,121,17,105,54,1279,829,109,11,111,15,1,32,8,19,8,39,12,35,20,13,14,2,0,0,1,64,19,2,24,0,2,1,4,6,1,0,1,3,1,0,0,12,6,1,0,3,0,2,1,1
5001100US1703,Illinois,3,"Congressional District 3 (111th Congress), Illinois",663381,null,647360,476447,47151,2878,23829,171,96884,16021,15354,1920,1603,2870,166,6838,257,123,16,584,94,7,248,72,418,138,616,215,41,4,77,48,7,73,29,59,22,9,1,4,11,6,2,1,0,5,2,37,16,2,6,0,1,0,1,9,0,0,0,0,1,1,0,13,7,3,2,0,0,1,1,1
5001100US1704,Illinois,4,"Congressional District 4 (111th Congress), Illinois",601156,null,578876,310751,30859,5620,14498,318,216830,22280,21112,2282,1450,1894,88,11903,231,172,20,1257,69,3,709,63,523,448,1081,439,71,4,189,50,4,111,16,75,56,7,1,26,3,8,9,0,6,3,3,70,24,0,31,5,4,0,1,2,0,1,0,0,1,1,0,7,6,1,0,0,0,0,10,10
5001100US1705,Illinois,5,"Congressional District 5 (111th Congress), Illinois",648610,null,627895,482988,20011,3098,43346,311,78141,20715,19611,2532,1692,5201,240,6949,246,257,32,625,135,7,303,209,1028,155,1024,340,117,10,129,57,5,90,72,117,25,8,1,19,4,6,1,7,11,5,0,68,29,3,18,2,6,0,2,2,2,4,0,0,0,0,0,12,10,0,1,0,1,0,0,0
5001100US1706,Illinois,6,"Congressional District 6 (111th Congress), Illinois",657131,null,641780,501560,24905,2700,66520,151,45944,15351,14630,2231,1734,3909,178,3787,166,229,21,275,279,8,193,147,1401,72,668,229,76,4,63,65,8,32,73,60,14,8,0,0,2,13,1,2,3,7,8,40,27,2,3,3,0,0,1,1,1,1,1,0,0,0,0,13,9,4,0,0,0,0,0,0
5001100US1707,Illinois,7,"Congressional District 7 (111th Congress), Illinois",638105,null,625092,232433,326105,1500,41883,239,22932,13013,11925,3109,626,3039,70,1588,1079,515,140,912,82,5,117,94,475,74,980,549,94,5,79,39,2,24,40,42,3,12,6,30,21,12,11,1,0,0,10,97,28,5,39,9,9,0,3,1,0,2,0,0,0,1,0,9,8,0,0,0,0,1,2,2
5001100US1708,Illinois,8,"Congressional District 8 (111th Congress), Illinois",738840,null,720781,575391,31723,2791,60417,276,50183,18059,17089,3482,1970,4522,193,4156,206,294,40,365,173,0,225,162,1213,88,902,323,105,9,72,65,2,70,95,86,8,8,1,9,13,19,3,5,2,0,7,64,24,0,10,7,3,2,4,2,4,3,0,3,1,1,0,4,4,0,0,0,0,0,0,0
5001100US1709,Illinois,9,"Congressional District 9 (111th Congress), Illinois",628859,null,609154,419095,64852,2131,90440,206,32430,19705,18421,3319,1309,6389,227,2990,519,529,116,694,358,4,155,225,1502,85,1140,564,116,5,95,60,5,36,48,81,5,31,1,15,21,26,14,0,6,5,6,131,65,7,36,2,4,1,8,4,0,0,0,1,1,2,0,13,13,0,0,0,0,0,0,0
5001100US1710,Illinois,10,"Congressional District 10 (111th Congress), Illinois",650425,null,636838,503651,32359,2307,55519,208,42794,13587,12878,1864,1072,4359,172,3283,230,205,43,397,109,2,254,187,632,69,657,208,105,2,60,41,5,33,68,65,19,15,1,4,10,11,3,1,4,0,2,48,21,1,13,4,4,0,2,0,1,1,0,1,0,0,0,3,3,0,0,0,0,0,1,1
5001100US1711,Illinois,11,"Congressional District 11 (111th Congress), Illinois",759445,null,744488,636602,64894,1876,8807,170,32139,14957,14134,4864,2350,2000,96,3464,271,137,21,418,41,3,121,37,254,57,761,338,72,0,105,51,9,52,49,44,4,16,0,7,6,6,0,1,0,0,1,48,24,0,15,2,2,0,0,3,0,0,1,0,1,0,0,12,11,0,1,0,0,0,2,2
5001100US1712,Illinois,12,"Congressional District 12 (111th Congress), Illinois",666459,null,653412,519483,117479,1819,6838,354,7439,13047,12080,5142,2402,2036,166,954,452,277,78,263,45,13,55,67,102,28,872,496,115,12,61,50,5,14,48,22,8,11,0,3,17,3,0,2,0,2,3,77,24,5,9,15,4,1,9,0,0,8,2,0,0,0,0,18,14,4,0,0,0,0,0,0
5001100US1713,Illinois,13,"Congressional District 13 (111th Congress), Illinois",773095,null,755858,599371,54029,1560,72818,170,27910,17237,16290,3537,1509,5362,181,2838,274,395,29,359,211,4,89,214,1236,52,851,387,109,11,68,54,2,25,64,60,10,7,1,11,12,14,1,4,1,0,10,87,47,0,9,7,7,0,7,5,0,3,0,2,0,0,0,6,6,0,0,0,0,0,3,3
