GEO_ID,STATENAME,NAME,DP1_C0,DP1_C1,DP1_C1A,DP1_C2,DP1_C3,DP1_C3A,DP1_C4,DP1_C5,DP1_C5A,DP1_C6,DP1_C7,DP1_C7A,DP1_C8,DP1_C9,DP1_C9A,DP1_C10,DP1_C11,DP1_C11A,DP1_C12,DP1_C13,DP1_C13A,DP1_C14,DP1_C15,DP1_C15A,DP1_C16,DP1_C17,DP1_C17A,DP1_C18,DP1_C19,DP1_C19A,DP1_C20,DP1_C21,DP1_C21A,DP1_C22,DP1_C23,DP1_C23A,DP1_C24,DP1_C25,DP1_C25A,DP1_C26,DP1_C27,DP1_C27A,DP1_C28,DP1_C29,DP1_C29A,DP1_C30,DP1_C31,DP1_C31A,DP1_C32,DP1_E1,DP1_C33,DP1_C34,DP1_C34A,DP1_C35,DP1_C36,DP1_C36A,DP1_C37,DP1_C38,DP1_C38A,DP1_C39,DP1_C40,DP1_C40A,DP1_C41,DP1_C42,DP1_C42A,DP1_C43,DP1_C44,DP1_C44A,DP1_C45,DP1_C46,DP1_C46A,DP1_C47,DP1_C48,DP1_C48A,DP1_C49,DP1_C50,DP1_C50A,DP1_C51,DP1_C52,DP1_C52A,DP1_C53,DP1_C54,DP1_C54A,DP1_C55,DP1_C56,DP1_C56A,DP1_C57,DP1_C58,DP1_C58A,DP1_C59,DP1_C60,DP1_C60A,DP1_C61,DP1_C62,DP1_C62A,DP1_C63,DP1_C64,DP1_C64A,DP1_C65,DP1_C66,DP1_C66A,DP1_C67,DP1_C68,DP1_C68A,DP1_C69,DP1_C70,DP1_C70A,DP1_C71,DP1_C72,DP1_C72A,DP1_C73,DP1_C74,DP1_C74A,DP1_C75,DP1_C76,DP1_C76A,DP1_C77,DP1_C78,DP1_C78A,DP1_C79,DP1_C80,DP1_C80A,DP1_C81,DP1_C82,DP1_C82A,DP1_C83,DP1_C84,DP1_C84A,DP1_C85,DP1_C86,DP1_C86A,DP1_C87,DP1_C88,DP1_C88A,DP1_C89,DP1_C90,DP1_C90A,DP1_C91,DP1_C92,DP1_C92A,DP1_C93,DP1_C94,DP1_C94A,DP1_C95,DP1_C96,DP1_C96A,DP1_C97,DP1_C98,DP1_C98A,DP1_C99,DP1_C100,DP1_C100A,DP1_C101,DP1_C102,DP1_C102A,DP1_C103,DP1_C104,DP1_C104A,DP1_C105,DP1_C106,DP1_C106A,DP1_C107,DP1_C108,DP1_C108A,DP1_C109,DP1_C110,DP1_C110A,DP1_C111,DP1_C112,DP1_C112A,DP1_C113,DP1_C114,DP1_C114A,DP1_C115,DP1_C116,DP1_C116A,DP1_C117,DP1_C118,DP1_C118A,DP1_C119,DP1_C120,DP1_C120A,DP1_C121,DP1_C122,DP1_C122A,DP1_C123,DP1_C124,DP1_C124A,DP1_C125,DP1_C126,DP1_C126A,DP1_C127,DP1_C128,DP1_C128A,DP1_C129,DP1_C130,DP1_C130A,DP1_C131,DP1_C132,DP1_C132A,DP1_C133,DP1_C134,DP1_C134A,DP1_C135,DP1_C136,DP1_C136A,DP1_C137,DP1_C138,DP1_C138A,DP1_C139,DP1_C140,DP1_C140A,DP1_C141,DP1_C142,DP1_C142A,DP1_C143,DP1_C144,DP1_C144A,DP1_C145,DP1_C146,DP1_C146A,DP1_C147,DP1_C148,DP1_C148A,DP1_C149,DP1_C150,DP1_C150A,DP1_C151,DP1_C152,DP1_C152A,DP1_C153,DP1_C154,DP1_C154A,DP1_C155,DP1_C156,DP1_C156A,DP1_C157,DP1_C158,DP1_C158A,DP1_C159,DP1_C160,DP1_C160A,DP1_C161,DP1_C162,DP1_C162A,DP1_C163,DP1_C164,DP1_C164A,DP1_C165,DP1_E2,DP1_C166,DP1_E3,DP1_C167,DP1_C168,DP1_C168A,DP1_C169,DP1_C170,DP1_C170A,DP1_C171,DP1_C172,DP1_C172A,DP1_C173,DP1_C174,DP1_C174A,DP1_C175,DP1_C175A,DP1_E4,DP1_C176,DP1_C176A,DP1_E5,DP1_C177,DP1_C178,DP1_C178A,DP1_C179,DP1_C180,DP1_C180A,DP1_C181,DP1_C182,DP1_C182A,DP1_C183,DP1_E6,DP1_C184,DP1_E7
5001000US0633,California,"Congressional District 33 (110th Congress), California",639088,100,null,309931,48.5,null,329157,51.5,null,44038,6.9,null,47061,7.4,null,41646,6.5,null,42192,6.6,null,52424,8.2,null,118018,18.5,null,103967,16.3,null,75867,11.9,null,26050,4.1,null,21750,3.4,null,34481,5.4,null,23124,3.6,null,8470,1.3,null,32.7,(X),483425,75.6,null,230363,36,null,253062,39.6,null,453506,71,null,78691,12.3,null,66075,10.3,null,25594,4,null,40481,6.3,null,606220,94.9,null,201415,31.5,null,194923,30.5,null,4164,0.7,null,77907,12.2,null,4543,0.7,null,7725,1.2,null,13644,2.1,null,8431,1.3,null,37366,5.8,null,1526,0.2,null,4672,0.7,null,922,0.1,null,208,0,null,178,0,null,180,0,null,356,0.1,null,126889,19.9,null,32868,5.1,null,225484,35.3,null,205022,32.1,null,9245,1.4,null,84261,13.2,null,2162,0.3,null,148368,23.2,null,639088,100,null,221104,34.6,null,110952,17.4,null,2200,0.3,null,1931,0.3,null,106021,16.6,null,417984,65.4,null,127184,19.9,null,639088,100,null,626577,98,null,246077,38.5,null,81866,12.8,null,179715,28.1,null,130528,20.4,null,66083,10.3,null,20656,3.2,null,52836,8.3,null,14930,2.3,null,12511,2,null,2240,0.4,null,10271,1.6,null,246077,100,null,138357,56.2,null,70847,28.8,null,81866,33.3,null,42184,17.1,null,42590,17.3,null,23084,9.4,null,107720,43.8,null,84868,34.5,null,20866,8.5,null,81289,33,null,50614,20.6,null,2.55,(X),3.37,(X),258985,100,null,246077,95,null,12908,5,null,697,0.3,null,2,null,(X),3.7,null,(X),246077,100,null,75015,30.5,null,171062,69.5,null,2.83,(X),2.42,(X)
5001000US0634,California,"Congressional District 34 (110th Congress), California",639088,100,null,326721,51.1,null,312367,48.9,null,60850,9.5,null,63607,10,null,52736,8.3,null,51649,8.1,null,56097,8.8,null,115673,18.1,null,90839,14.2,null,62942,9.8,null,20306,3.2,null,15788,2.5,null,25713,4,null,17184,2.7,null,5704,0.9,null,27.9,(X),431598,67.5,null,220374,34.5,null,211224,33.1,null,399382,62.5,null,57626,9,null,48601,7.6,null,20003,3.1,null,28598,4.5,null,608528,95.2,null,265562,41.6,null,30546,4.8,null,7262,1.1,null,35470,5.6,null,1592,0.2,null,7333,1.1,null,9487,1.5,null,3048,0.5,null,8688,1.4,null,1956,0.3,null,3366,0.5,null,1203,0.2,null,182,0,null,172,0,null,536,0.1,null,313,0,null,268485,42,null,30560,4.8,null,291557,45.6,null,33077,5.2,null,10797,1.7,null,38807,6.1,null,2235,0.3,null,294214,46,null,639088,100,null,493485,77.2,null,373330,58.4,null,2595,0.4,null,5283,0.8,null,112277,17.6,null,145603,22.8,null,72822,11.4,null,639088,100,null,612665,95.9,null,172589,27,null,85497,13.4,null,230470,36.1,null,173514,27.2,null,83927,13.1,null,26858,4.2,null,40182,6.3,null,11754,1.8,null,26423,4.1,null,15764,2.5,null,10659,1.7,null,172589,100,null,130431,75.6,null,81636,47.3,null,85497,49.5,null,55729,32.3,null,30795,17.8,null,19259,11.2,null,42158,24.4,null,34164,19.8,null,13083,7.6,null,91806,53.2,null,36109,20.9,null,3.55,(X),4.07,(X),180892,100,null,172589,95.4,null,8303,4.6,null,511,0.3,null,2.1,null,(X),3.5,null,(X),172589,100,null,52763,30.6,null,119826,69.4,null,3.8,(X),3.44,(X)
5001000US0635,California,"Congressional District 35 (110th Congress), California",639088,100,null,308802,48.3,null,330286,51.7,null,60326,9.4,null,64993,10.2,null,55813,8.7,null,48852,7.6,null,49868,7.8,null,106080,16.6,null,95871,15,null,66712,10.4,null,22615,3.5,null,18652,2.9,null,27852,4.4,null,16646,2.6,null,4808,0.8,null,28.8,(X),429120,67.1,null,201589,31.5,null,227531,35.6,null,398726,62.4,null,60096,9.4,null,49306,7.7,null,20069,3.1,null,29237,4.6,null,610101,95.5,null,165980,26,null,221705,34.7,null,4595,0.7,null,36221,5.7,null,2065,0.3,null,3152,0.5,null,7535,1.2,null,10049,1.6,null,4918,0.8,null,5820,0.9,null,2682,0.4,null,2629,0.4,null,419,0.1,null,271,0,null,580,0.1,null,1359,0.2,null,178971,28,null,28987,4.5,null,187450,29.3,null,229026,35.8,null,8467,1.3,null,41264,6.5,null,4243,0.7,null,199421,31.2,null,639088,100,null,302805,47.4,null,203677,31.9,null,2912,0.5,null,2875,0.4,null,93341,14.6,null,336283,52.6,null,66640,10.4,null,639088,100,null,632945,99,null,198116,31,null,81354,12.7,null,231141,36.2,null,174219,27.3,null,79968,12.5,null,29923,4.7,null,42366,6.6,null,13438,2.1,null,6143,1,null,1761,0.3,null,4382,0.7,null,198116,100,null,142295,71.8,null,84306,42.6,null,81354,41.1,null,48729,24.6,null,46596,23.5,null,28442,14.4,null,55821,28.2,null,45114,22.8,null,13039,6.6,null,96998,49,null,38049,19.2,null,3.19,(X),3.76,(X),210148,100,null,198116,94.3,null,12032,5.7,null,367,0.2,null,2.7,null,(X),4.2,null,(X),198116,100,null,78155,39.4,null,119961,60.6,null,3.31,(X),3.12,(X)
5001000US0636,California,"Congressional District 36 (110th Congress), California",639087,100,null,318810,49.9,null,320277,50.1,null,42692,6.7,null,44382,6.9,null,39248,6.1,null,35338,5.5,null,40528,6.3,null,121006,18.9,null,114577,17.9,null,84663,13.2,null,29004,4.5,null,21919,3.4,null,35541,5.6,null,23048,3.6,null,7141,1.1,null,34.7,(X),491043,76.8,null,242813,38,null,248230,38.8,null,470425,73.6,null,78131,12.2,null,65730,10.3,null,27530,4.3,null,38200,6,null,607173,95,null,391711,61.3,null,27077,4.2,null,4419,0.7,null,86743,13.6,null,5781,0.9,null,15181,2.4,null,13594,2.1,null,26552,4.2,null,16100,2.5,null,3527,0.6,null,6008,0.9,null,2932,0.5,null,610,0.1,null,242,0,null,1375,0.2,null,705,0.1,null,94291,14.8,null,31914,5,null,418594,65.5,null,31500,4.9,null,8958,1.4,null,97965,15.3,null,5312,0.8,null,110934,17.4,null,639087,100,null,193356,30.3,null,143194,22.4,null,2942,0.5,null,2830,0.4,null,44390,6.9,null,445731,69.7,null,309637,48.4,null,639087,100,null,634168,99.2,null,255157,39.9,null,109975,17.2,null,175321,27.4,null,132190,20.7,null,44711,7,null,13093,2,null,49004,7.7,null,15166,2.4,null,4919,0.8,null,2147,0.3,null,2772,0.4,null,255157,100,null,149228,58.5,null,72337,28.3,null,109975,43.1,null,52331,20.5,null,27455,10.8,null,14843,5.8,null,105929,41.5,null,79663,31.2,null,18002,7.1,null,79263,31.1,null,48549,19,null,2.49,(X),3.21,(X),265718,100,null,255157,96,null,10561,4,null,1472,0.6,null,1.2,null,(X),2.9,null,(X),255157,100,null,114419,44.8,null,140738,55.2,null,2.62,(X),2.37,(X)
5001000US0637,California,"Congressional District 37 (110th Congress), California",639088,100,null,311882,48.8,null,327206,51.2,null,58011,9.1,null,64713,10.1,null,57361,9,null,50888,8,null,50722,7.9,null,104051,16.3,null,94821,14.8,null,67328,10.5,null,22409,3.5,null,17773,2.8,null,27305,4.3,null,17653,2.8,null,6053,0.9,null,28.7,(X),428556,67.1,null,204525,32,null,224031,35.1,null,397872,62.3,null,61186,9.6,null,51011,8,null,20463,3.2,null,30548,4.8,null,607332,95,null,193072,30.2,null,161108,25.2,null,5093,0.8,null,71778,11.2,null,1396,0.2,null,2977,0.5,null,34515,5.4,null,3324,0.5,null,1829,0.3,null,5004,0.8,null,22733,3.6,null,9166,1.4,null,418,0.1,null,725,0.1,null,6949,1.1,null,1074,0.2,null,167115,26.1,null,31756,5,null,215280,33.7,null,168576,26.4,null,9985,1.6,null,80391,12.6,null,12128,1.9,null,186622,29.2,null,639088,100,null,276373,43.2,null,217158,34,null,3004,0.5,null,1178,0.2,null,55033,8.6,null,362715,56.8,null,106332,16.6,null,639088,100,null,629187,98.5,null,193764,30.3,null,80772,12.6,null,229385,35.9,null,173088,27.1,null,80023,12.5,null,30885,4.8,null,45243,7.1,null,14089,2.2,null,9901,1.5,null,3044,0.5,null,6857,1.1,null,193764,100,null,134381,69.4,null,80099,41.3,null,80772,41.7,null,48523,25,null,40389,20.8,null,25076,12.9,null,59383,30.6,null,45100,23.3,null,12629,6.5,null,92764,47.9,null,37289,19.2,null,3.25,(X),3.9,(X),204200,100,null,193764,94.9,null,10436,5.1,null,435,0.2,null,2.7,null,(X),4.2,null,(X),193764,100,null,85398,44.1,null,108366,55.9,null,3.41,(X),3.12,(X)
5001000US0638,California,"Congressional District 38 (110th Congress), California",639088,100,null,317255,49.6,null,321833,50.4,null,54348,8.5,null,60874,9.5,null,56062,8.8,null,52768,8.3,null,50848,8,null,100365,15.7,null,92259,14.4,null,69347,10.9,null,24240,3.8,null,20038,3.1,null,33354,5.2,null,19253,3,null,5332,0.8,null,29.5,(X),436174,68.2,null,213495,33.4,null,222679,34.8,null,404380,63.3,null,69463,10.9,null,57939,9.1,null,24053,3.8,null,33886,5.3,null,608074,95.1,null,278827,43.6,null,24813,3.9,null,7728,1.2,null,66647,10.4,null,2948,0.5,null,22621,3.5,null,15251,2.4,null,5603,0.9,null,8401,1.3,null,5159,0.8,null,6664,1,null,1264,0.2,null,263,0,null,213,0,null,503,0.1,null,285,0,null,228795,35.8,null,31014,4.9,null,304263,47.6,null,27787,4.3,null,11633,1.8,null,72179,11.3,null,2529,0.4,null,252933,39.6,null,639088,100,null,451457,70.6,null,376162,58.9,null,2472,0.4,null,1607,0.3,null,71216,11.1,null,187631,29.4,null,86834,13.6,null,639088,100,null,629935,98.6,null,166175,26,null,96535,15.1,null,231832,36.3,null,160959,25.2,null,95874,15,null,35256,5.5,null,39519,6.2,null,9352,1.5,null,9153,1.4,null,4800,0.8,null,4353,0.7,null,166175,100,null,137032,82.5,null,75717,45.6,null,96535,58.1,null,55957,33.7,null,28233,17,null,14420,8.7,null,29143,17.5,null,22438,13.5,null,9899,6,null,89515,53.9,null,41980,25.3,null,3.79,(X),4.1,(X),171136,100,null,166175,97.1,null,4961,2.9,null,251,0.1,null,1.3,null,(X),2.5,null,(X),166175,100,null,103845,62.5,null,62330,37.5,null,3.85,(X),3.7,(X)
5001000US0639,California,"Congressional District 39 (110th Congress), California",639088,100,null,315873,49.4,null,323215,50.6,null,56078,8.8,null,62900,9.8,null,56757,8.9,null,53231,8.3,null,49301,7.7,null,100226,15.7,null,94982,14.9,null,70899,11.1,null,24308,3.8,null,18214,2.8,null,28235,4.4,null,18630,2.9,null,5327,0.8,null,29.2,(X),431233,67.5,null,209230,32.7,null,222003,34.7,null,399948,62.6,null,62511,9.8,null,52192,8.2,null,21137,3.3,null,31055,4.9,null,609062,95.3,null,287326,45,null,40696,6.4,null,6266,1,null,61710,9.7,null,5231,0.8,null,11466,1.8,null,17460,2.7,null,3747,0.6,null,14995,2.3,null,2879,0.5,null,5932,0.9,null,2479,0.4,null,350,0.1,null,377,0.1,null,1386,0.2,null,366,0.1,null,210585,33,null,30026,4.7,null,312365,48.9,null,43747,6.8,null,10143,1.6,null,67542,10.6,null,4113,0.6,null,232482,36.4,null,639088,100,null,391192,61.2,null,315229,49.3,null,2782,0.4,null,2416,0.4,null,70765,11.1,null,247896,38.8,null,134190,21,null,639088,100,null,631523,98.8,null,173625,27.2,null,101688,15.9,null,238349,37.3,null,173165,27.1,null,82659,12.9,null,29353,4.6,null,35202,5.5,null,9985,1.6,null,7565,1.2,null,4331,0.7,null,3234,0.5,null,173625,100,null,142006,81.8,null,82803,47.7,null,101688,58.6,null,61060,35.2,null,28373,16.3,null,15878,9.1,null,31619,18.2,null,24812,14.3,null,10508,6.1,null,94172,54.2,null,38155,22,null,3.64,(X),3.98,(X),178949,100,null,173625,97,null,5324,3,null,602,0.3,null,1.3,null,(X),2.3,null,(X),173625,100,null,103381,59.5,null,70244,40.5,null,3.62,(X),3.67,(X)
5001000US0604,California,"Congressional District 4 (110th Congress), California",639088,100,null,320527,50.2,null,318561,49.8,null,37048,5.8,null,46160,7.2,null,50689,7.9,null,45623,7.1,null,29299,4.6,null,69788,10.9,null,107330,16.8,null,102111,16,null,34938,5.5,null,27881,4.4,null,47520,7.4,null,31373,4.9,null,9328,1.5,null,39.1,(X),475253,74.4,null,236097,36.9,null,239156,37.4,null,453024,70.9,null,104296,16.3,null,88221,13.8,null,39589,6.2,null,48632,7.6,null,618867,96.8,null,566460,88.6,null,7690,1.2,null,8731,1.4,null,15252,2.4,null,2016,0.3,null,2396,0.4,null,3482,0.5,null,2527,0.4,null,913,0.1,null,617,0.1,null,3301,0.5,null,986,0.2,null,337,0.1,null,152,0,null,157,0,null,340,0.1,null,19748,3.1,null,20221,3.2,null,584967,91.5,null,9778,1.5,null,17047,2.7,null,20511,3.2,null,2307,0.4,null,26049,4.1,null,639088,100,null,56727,8.9,null,42565,6.7,null,1508,0.2,null,528,0.1,null,12126,1.9,null,582361,91.1,null,535583,83.8,null,639088,100,null,623310,97.5,null,240821,37.7,null,139781,21.9,null,184014,28.8,null,149642,23.4,null,24714,3.9,null,9712,1.5,null,33980,5.3,null,13366,2.1,null,15778,2.5,null,13098,2,null,2680,0.4,null,240821,100,null,172461,71.6,null,79888,33.2,null,139781,58,null,59474,24.7,null,22828,9.5,null,14440,6,null,68360,28.4,null,53113,22.1,null,20845,8.7,null,86397,35.9,null,60894,25.3,null,2.59,(X),3.02,(X),285170,100,null,240821,84.4,null,44349,15.6,null,31011,10.9,null,1.5,null,(X),6.7,null,(X),240821,100,null,176184,73.2,null,64637,26.8,null,2.63,(X),2.49,(X)
5001000US0640,California,"Congressional District 40 (110th Congress), California",639088,100,null,316672,49.6,null,322416,50.4,null,46956,7.3,null,51440,8,null,46687,7.3,null,45203,7.1,null,44070,6.9,null,100103,15.7,null,104306,16.3,null,79136,12.4,null,29794,4.7,null,23546,3.7,null,38020,5.9,null,22590,3.5,null,7237,1.1,null,33.5,(X),466855,73.1,null,228091,35.7,null,238764,37.4,null,439973,68.8,null,81421,12.7,null,67847,10.6,null,28197,4.4,null,39650,6.2,null,611559,95.7,null,401731,62.9,null,15208,2.4,null,4785,0.7,null,100739,15.8,null,8266,1.3,null,13542,2.1,null,17516,2.7,null,7548,1.2,null,25044,3.9,null,21825,3.4,null,6998,1.1,null,2651,0.4,null,553,0.1,null,462,0.1,null,1135,0.2,null,501,0.1,null,86445,13.5,null,27529,4.3,null,424761,66.5,null,18299,2.9,null,9234,1.4,null,109528,17.1,null,4745,0.7,null,101634,15.9,null,639088,100,null,189100,29.6,null,152753,23.9,null,2345,0.4,null,1756,0.3,null,32246,5,null,449988,70.4,null,314855,49.3,null,639088,100,null,626168,98,null,205968,32.2,null,117260,18.3,null,202933,31.8,null,149037,23.3,null,57960,9.1,null,17684,2.8,null,42047,6.6,null,10358,1.6,null,12920,2,null,6065,0.9,null,6855,1.1,null,205968,100,null,154201,74.9,null,77401,37.6,null,117260,56.9,null,59219,28.8,null,25585,12.4,null,13125,6.4,null,51767,25.1,null,38647,18.8,null,13730,6.7,null,86021,41.8,null,46882,22.8,null,3.04,(X),3.45,(X),210868,100,null,205968,97.7,null,4900,2.3,null,452,0.2,null,0.8,null,(X),2.7,null,(X),205968,100,null,123647,60,null,82321,40,null,2.99,(X),3.12,(X)
5001000US0641,California,"Congressional District 41 (110th Congress), California",639087,100,null,315909,49.4,null,323178,50.6,null,44944,7,null,52225,8.2,null,54311,8.5,null,49892,7.8,null,42809,6.7,null,77280,12.1,null,96490,15.1,null,80884,12.7,null,29092,4.6,null,24629,3.9,null,45627,7.1,null,31328,4.9,null,9576,1.5,null,34.8,(X),457164,71.5,null,223017,34.9,null,234147,36.6,null,428099,67,null,101179,15.8,null,86531,13.5,null,37527,5.9,null,49004,7.7,null,610148,95.5,null,470870,73.7,null,35265,5.5,null,9591,1.5,null,23899,3.7,null,2406,0.4,null,2639,0.4,null,7063,1.1,null,1600,0.3,null,2525,0.4,null,2490,0.4,null,5176,0.8,null,1580,0.2,null,345,0.1,null,330,0.1,null,616,0.1,null,289,0,null,68943,10.8,null,28939,4.5,null,495631,77.6,null,40504,6.3,null,17332,2.7,null,29950,4.7,null,3117,0.5,null,83409,13.1,null,639087,100,null,149410,23.4,null,118046,18.5,null,3219,0.5,null,1063,0.2,null,27082,4.2,null,489677,76.6,null,406123,63.5,null,639087,100,null,619361,96.9,null,226250,35.4,null,120003,18.8,null,200295,31.3,null,159327,24.9,null,39263,6.1,null,17052,2.7,null,33550,5.2,null,13310,2.1,null,19726,3.1,null,8660,1.4,null,11066,1.7,null,226250,100,null,160916,71.1,null,79728,35.2,null,120003,53,null,54707,24.2,null,29566,13.1,null,18410,8.1,null,65334,28.9,null,52701,23.3,null,22345,9.9,null,88770,39.2,null,60999,27,null,2.74,(X),3.23,(X),279807,100,null,226250,80.9,null,53557,19.1,null,30652,11,null,3.6,null,(X),8.8,null,(X),226250,100,null,151183,66.8,null,75067,33.2,null,2.71,(X),2.79,(X)
5001000US0642,California,"Congressional District 42 (110th Congress), California",639088,100,null,317260,49.6,null,321828,50.4,null,45736,7.2,null,53381,8.4,null,51621,8.1,null,46660,7.3,null,36175,5.7,null,87717,13.7,null,118136,18.5,null,94692,14.8,null,30585,4.8,null,21186,3.3,null,29703,4.6,null,18071,2.8,null,5425,0.8,null,34.8,(X),458810,71.8,null,224575,35.1,null,234235,36.7,null,433781,67.9,null,65134,10.2,null,53199,8.3,null,22331,3.5,null,30868,4.8,null,613157,95.9,null,422132,66.1,null,19108,3,null,3458,0.5,null,102391,16,null,9343,1.5,null,37178,5.8,null,18741,2.9,null,6975,1.1,null,15928,2.5,null,6576,1,null,7650,1.2,null,1144,0.2,null,330,0.1,null,224,0,null,311,0,null,279,0,null,64924,10.2,null,25931,4.1,null,443863,69.5,null,21879,3.4,null,7309,1.1,null,112081,17.5,null,2850,0.4,null,78572,12.3,null,639088,100,null,152308,23.8,null,118205,18.5,null,2295,0.4,null,2043,0.3,null,29765,4.7,null,486780,76.2,null,347619,54.4,null,639088,100,null,625433,97.9,null,205634,32.2,null,134008,21,null,216869,33.9,null,164865,25.8,null,42802,6.7,null,12442,1.9,null,26120,4.1,null,8101,1.3,null,13655,2.1,null,10379,1.6,null,3276,0.5,null,205634,100,null,163440,79.5,null,87960,42.8,null,134008,65.2,null,72604,35.3,null,20588,10,null,11181,5.4,null,42194,20.5,null,32524,15.8,null,10205,5,null,94777,46.1,null,37729,18.3,null,3.04,(X),3.41,(X),210045,100,null,205634,97.9,null,4411,2.1,null,553,0.3,null,0.7,null,(X),2.7,null,(X),205634,100,null,157243,76.5,null,48391,23.5,null,3.1,(X),2.85,(X)
5001000US0643,California,"Congressional District 43 (110th Congress), California",639087,100,null,317552,49.7,null,321535,50.3,null,63753,10,null,71777,11.2,null,64249,10.1,null,55586,8.7,null,48287,7.6,null,99528,15.6,null,97182,15.2,null,64317,10.1,null,19307,3,null,14829,2.3,null,22665,3.5,null,13392,2.1,null,4215,0.7,null,26.7,(X),405068,63.4,null,197827,31,null,207241,32.4,null,373690,58.5,null,48808,7.6,null,40272,6.3,null,16325,2.6,null,23947,3.7,null,605329,94.7,null,280631,43.9,null,81844,12.8,null,8107,1.3,null,20749,3.2,null,1711,0.3,null,1888,0.3,null,7411,1.2,null,875,0.1,null,1062,0.2,null,3742,0.6,null,4060,0.6,null,2285,0.4,null,283,0,null,239,0,null,795,0.1,null,968,0.2,null,211713,33.1,null,33758,5.3,null,307687,48.1,null,88682,13.9,null,13994,2.2,null,25711,4,null,3720,0.6,null,234893,36.8,null,639087,100,null,372354,58.3,null,303233,47.4,null,3662,0.6,null,1452,0.2,null,64007,10,null,266733,41.7,null,149484,23.4,null,639087,100,null,630727,98.7,null,174806,27.4,null,95040,14.9,null,249498,39,null,196044,30.7,null,73128,11.4,null,30588,4.8,null,38255,6,null,13063,2,null,8360,1.3,null,4727,0.7,null,3633,0.6,null,174806,100,null,139936,80.1,null,89107,51,null,95040,54.4,null,61194,35,null,31899,18.2,null,20549,11.8,null,34870,19.9,null,26881,15.4,null,9286,5.3,null,101064,57.8,null,30180,17.3,null,3.61,(X),3.98,(X),188239,100,null,174806,92.9,null,13433,7.1,null,303,0.2,null,3.6,null,(X),6.5,null,(X),174806,100,null,104684,59.9,null,70122,40.1,null,3.71,(X),3.46,(X)
5001000US0644,California,"Congressional District 44 (110th Congress), California",639088,100,null,319398,50,null,319690,50,null,52152,8.2,null,58290,9.1,null,54931,8.6,null,51664,8.1,null,44472,7,null,93400,14.6,null,106591,16.7,null,79459,12.4,null,25584,4,null,19019,3,null,28755,4.5,null,18828,2.9,null,5943,0.9,null,31.4,(X),443229,69.4,null,218977,34.3,null,224252,35.1,null,412225,64.5,null,64294,10.1,null,53526,8.4,null,22189,3.5,null,31337,4.9,null,609465,95.4,null,416317,65.1,null,36725,5.7,null,6351,1,null,31410,4.9,null,3836,0.6,null,4674,0.7,null,8656,1.4,null,2210,0.3,null,3543,0.6,null,4920,0.8,null,3571,0.6,null,1888,0.3,null,412,0.1,null,396,0.1,null,582,0.1,null,498,0.1,null,116774,18.3,null,29623,4.6,null,441365,69.1,null,41626,6.5,null,11947,1.9,null,38188,6,null,3637,0.6,null,133837,20.9,null,639088,100,null,223996,35,null,183100,28.7,null,3199,0.5,null,1615,0.3,null,36082,5.6,null,415092,65,null,327907,51.3,null,639088,100,null,623886,97.6,null,200177,31.3,null,115654,18.1,null,217983,34.1,null,170254,26.6,null,51376,8,null,19720,3.1,null,38696,6.1,null,11967,1.9,null,15202,2.4,null,8802,1.4,null,6400,1,null,200177,100,null,150761,75.3,null,84096,42,null,115654,57.8,null,63824,31.9,null,24266,12.1,null,14423,7.2,null,49416,24.7,null,36410,18.2,null,12196,6.1,null,93216,46.6,null,38208,19.1,null,3.12,(X),3.55,(X),209663,100,null,200177,95.5,null,9486,4.5,null,1530,0.7,null,1.6,null,(X),4.4,null,(X),200177,100,null,131765,65.8,null,68412,34.2,null,3.23,(X),2.9,(X)
5001000US0645,California,"Congressional District 45 (110th Congress), California",639088,100,null,320179,50.1,null,318909,49.9,null,47777,7.5,null,54715,8.6,null,53360,8.3,null,47044,7.4,null,37484,5.9,null,78882,12.3,null,95029,14.9,null,71484,11.2,null,26951,4.2,null,25708,4,null,52646,8.2,null,37048,5.8,null,10960,1.7,null,35,(X),453395,70.9,null,225115,35.2,null,228280,35.7,null,428127,67,null,115955,18.1,null,100654,15.7,null,45536,7.1,null,55118,8.6,null,613885,96.1,null,419299,65.6,null,41899,6.6,null,6499,1,null,18956,3,null,1401,0.2,null,1753,0.3,null,8864,1.4,null,1573,0.2,null,1383,0.2,null,1475,0.2,null,2507,0.4,null,1343,0.2,null,298,0,null,345,0.1,null,439,0.1,null,261,0,null,125889,19.7,null,25203,3.9,null,440544,68.9,null,46668,7.3,null,11453,1.8,null,24076,3.8,null,2652,0.4,null,140506,22,null,639088,100,null,243077,38,null,204497,32,null,2633,0.4,null,1102,0.2,null,34845,5.5,null,396011,62,null,320025,50.1,null,639088,100,null,623215,97.5,null,218502,34.2,null,119553,18.7,null,202451,31.7,null,161338,25.2,null,48648,7.6,null,19373,3,null,34061,5.3,null,13340,2.1,null,15873,2.5,null,12036,1.9,null,3837,0.6,null,218502,100,null,154962,70.9,null,77395,35.4,null,119553,54.7,null,55728,25.5,null,24950,11.4,null,15738,7.2,null,63540,29.1,null,50543,23.1,null,24963,11.4,null,85903,39.3,null,69885,32,null,2.85,(X),3.39,(X),278037,100,null,218502,78.6,null,59535,21.4,null,35399,12.7,null,3,null,(X),9,null,(X),218502,100,null,151291,69.2,null,67211,30.8,null,2.81,(X),2.94,(X)
