GEO_ID,STATENAME,NAME,S1901_C03_001E,S1901_C03_001M,S1901_C03_001MA,S1901_C03_001EA,S1901_C04_001E,S1901_C04_001M,S1901_C04_001MA,S1901_C04_001EA,S1901_C02_001M,S1901_C02_001MA,S1901_C02_001E,S1901_C02_001EA,S1901_C01_001M,S1901_C01_001MA,S1901_C01_001E,S1901_C01_001EA,S1901_C02_002E,S1901_C02_002M,S1901_C02_002MA,S1901_C02_002EA,S1901_C01_002M,S1901_C01_002MA,S1901_C01_002E,S1901_C01_002EA,S1901_C04_002M,S1901_C04_002MA,S1901_C04_002E,S1901_C04_002EA,S1901_C03_002M,S1901_C03_002MA,S1901_C03_002E,S1901_C03_002EA,S1901_C01_003E,S1901_C01_003EA,S1901_C01_003M,S1901_C01_003MA,S1901_C02_003E,S1901_C02_003EA,S1901_C02_003M,S1901_C02_003MA,S1901_C04_003E,S1901_C04_003M,S1901_C04_003MA,S1901_C04_003EA,S1901_C03_003M,S1901_C03_003MA,S1901_C03_003E,S1901_C03_003EA,S1901_C04_004E,S1901_C04_004M,S1901_C04_004MA,S1901_C04_004EA,S1901_C03_004M,S1901_C03_004MA,S1901_C03_004E,S1901_C03_004EA,S1901_C02_004M,S1901_C02_004MA,S1901_C02_004E,S1901_C02_004EA,S1901_C01_004M,S1901_C01_004MA,S1901_C01_004E,S1901_C01_004EA,S1901_C04_005E,S1901_C04_005EA,S1901_C04_005M,S1901_C04_005MA,S1901_C03_005M,S1901_C03_005MA,S1901_C03_005E,S1901_C03_005EA,S1901_C02_005M,S1901_C02_005MA,S1901_C02_005E,S1901_C02_005EA,S1901_C01_005M,S1901_C01_005MA,S1901_C01_005E,S1901_C01_005EA,S1901_C04_006E,S1901_C04_006EA,S1901_C04_006M,S1901_C04_006MA,S1901_C03_006M,S1901_C03_006MA,S1901_C03_006E,S1901_C03_006EA,S1901_C02_006M,S1901_C02_006MA,S1901_C02_006E,S1901_C02_006EA,S1901_C01_006M,S1901_C01_006MA,S1901_C01_006E,S1901_C01_006EA,S1901_C01_007E,S1901_C01_007M,S1901_C01_007MA,S1901_C01_007EA,S1901_C04_007M,S1901_C04_007MA,S1901_C04_007E,S1901_C04_007EA,S1901_C03_007M,S1901_C03_007MA,S1901_C03_007E,S1901_C03_007EA,S1901_C02_007M,S1901_C02_007MA,S1901_C02_007E,S1901_C02_007EA,S1901_C01_008E,S1901_C01_008M,S1901_C01_008MA,S1901_C01_008EA,S1901_C04_008E,S1901_C04_008EA,S1901_C04_008M,S1901_C04_008MA,S1901_C03_008M,S1901_C03_008MA,S1901_C03_008E,S1901_C03_008EA,S1901_C02_008M,S1901_C02_008MA,S1901_C02_008E,S1901_C02_008EA,S1901_C01_009E,S1901_C01_009EA,S1901_C01_009M,S1901_C01_009MA,S1901_C02_009E,S1901_C02_009EA,S1901_C02_009M,S1901_C02_009MA,S1901_C03_009E,S1901_C03_009EA,S1901_C03_009M,S1901_C03_009MA,S1901_C04_009E,S1901_C04_009EA,S1901_C04_009M,S1901_C04_009MA,S1901_C01_010M,S1901_C01_010MA,S1901_C02_010E,S1901_C02_010M,S1901_C02_010MA,S1901_C02_010EA,S1901_C01_010E,S1901_C01_010EA,S1901_C03_010E,S1901_C03_010M,S1901_C03_010MA,S1901_C03_010EA,S1901_C04_010E,S1901_C04_010M,S1901_C04_010MA,S1901_C04_010EA,S1901_C02_011E,S1901_C02_011EA,S1901_C02_011M,S1901_C02_011MA,S1901_C01_011M,S1901_C01_011MA,S1901_C01_011E,S1901_C01_011EA,S1901_C04_011M,S1901_C04_011MA,S1901_C04_011E,S1901_C04_011EA,S1901_C03_011M,S1901_C03_011MA,S1901_C03_011E,S1901_C03_011EA,S1901_C01_012E,S1901_C01_012EA,S1901_C01_012M,S1901_C01_012MA,S1901_C02_012E,S1901_C02_012M,S1901_C02_012MA,S1901_C02_012EA,S1901_C04_012E,S1901_C04_012EA,S1901_C04_012M,S1901_C04_012MA,S1901_C03_012M,S1901_C03_012MA,S1901_C03_012E,S1901_C03_012EA,S1901_C02_013M,S1901_C02_013MA,S1901_C02_013E,S1901_C02_013EA,S1901_C01_013M,S1901_C01_013MA,S1901_C01_013E,S1901_C01_013EA,S1901_C03_013E,S1901_C03_013M,S1901_C03_013MA,S1901_C03_013EA,S1901_C04_013M,S1901_C04_013MA,S1901_C04_013E,S1901_C04_013EA,S1901_C01_014E,S1901_C01_014M,S1901_C01_014MA,S1901_C01_014EA,S1901_C02_014E,S1901_C02_014M,S1901_C02_014MA,S1901_C02_014EA,S1901_C04_014M,S1901_C04_014MA,S1901_C03_014E,S1901_C03_014EA,S1901_C03_014M,S1901_C03_014MA,S1901_C04_014E,S1901_C04_014EA,S1901_C02_015E,S1901_C02_015M,S1901_C02_015MA,S1901_C02_015EA,S1901_C01_015M,S1901_C01_015MA,S1901_C01_015E,S1901_C01_015EA,S1901_C04_015M,S1901_C04_015MA,S1901_C04_015E,S1901_C04_015EA,S1901_C03_015M,S1901_C03_015MA,S1901_C03_015E,S1901_C03_015EA,S1901_C01_016E,S1901_C01_016EA,S1901_C01_016M,S1901_C01_016MA,S1901_C02_016E,S1901_C02_016EA,S1901_C02_016M,S1901_C02_016MA,S1901_C03_016E,S1901_C03_016M,S1901_C03_016MA,S1901_C03_016EA,S1901_C04_016E,S1901_C04_016M,S1901_C04_016MA,S1901_C04_016EA
5001100US0403,Arizona,"Congressional District 3 (111th Congress), Arizona",124422,4693,null,null,103372,4562,null,null,5407,null,169001,null,5717,null,272373,null,3.4,0.8,null,null,0.7,null,7.1,null,1.7,null,13.8,null,0.5,null,1.5,null,4.8,null,0.6,null,3.6,null,0.8,null,7.7,1.2,null,null,0.7,null,2,null,14.9,1.8,null,null,1,null,5.3,null,1.1,null,8,null,1,null,10.6,null,15.1,null,2.1,null,1.3,null,7.3,null,1.3,null,9,null,1.1,null,11.4,null,16.3,null,2,null,1.5,null,10.6,null,1.3,null,12.1,null,1.1,null,13.4,null,17.8,1.3,null,null,1.8,null,15.8,null,1.8,null,18.5,null,1.7,null,19.1,null,10.5,1,null,null,6.5,null,1.4,null,1.7,null,14.5,null,1.4,null,12.6,null,14.1,null,1.2,null,17.4,null,1.7,null,20.9,null,2.2,null,6.9,null,1.5,null,0.6,null,6.5,1,null,null,4.5,null,8.6,1.3,null,null,1.4,0.5,null,null,8.3,null,1.1,null,0.7,null,5.8,null,0.7,null,1.7,null,1.4,null,10.9,null,52327,null,1637,null,66809.00,3348,null,null,33755,null,1830,null,2961,null,81927,null,4263,null,93277,null,2913,null,76687,null,109923,5438,null,null,2668,null,47243,null,33,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.2,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.2,(X),(X),null
5001100US0404,Arizona,"Congressional District 4 (111th Congress), Arizona",83361,4358,null,null,75246,4679,null,null,5097,null,145591,null,6434,null,220837,null,14.5,1.6,null,null,1.2,null,15.5,null,2.6,null,20.3,null,1.7,null,8.5,null,9,null,1,null,6.6,null,1.1,null,14.1,2,null,null,1.4,null,5.1,null,16.3,2.6,null,null,2,null,13.5,null,1.6,null,15.2,null,1.6,null,15.2,null,14.5,null,1.9,null,2,null,13,null,1.9,null,15.6,null,1.3,null,15.3,null,14.5,null,2.1,null,2.2,null,18.9,null,1.4,null,16.6,null,1.2,null,16,null,13.2,1.2,null,null,1.5,null,9.3,null,2.4,null,17.5,null,1.6,null,14.5,null,7.9,0.8,null,null,5.2,null,1.3,null,1.5,null,10.9,null,1.1,null,8.2,null,5.5,null,0.8,null,6,null,1.1,null,8.8,null,1.8,null,3.6,null,0.9,null,0.3,null,1.3,0.4,null,null,1.3,null,1.8,0.6,null,null,1.4,0.5,null,null,1.4,null,0.6,null,0.4,null,1.2,null,0.6,null,0.7,null,0.9,null,1.9,null,31498,null,687,null,33111.00,1834,null,null,24571,null,1840,null,2191,null,40406,null,1953,null,45065,null,1516,null,42999,null,54857,3365,null,null,2704,null,34987,null,39.1,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),41.8,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.9,(X),(X),null
5001100US0405,Arizona,"Congressional District 5 (111th Congress), Arizona",116271,3607,null,null,117222,5470,null,null,4084,null,156745,null,5628,null,273967,null,4.5,1,null,null,1.1,null,7.2,null,1.9,null,12.3,null,0.6,null,1.2,null,4.2,null,0.6,null,3.3,null,0.7,null,5.8,1,null,null,0.5,null,1.3,null,14.7,1.8,null,null,1.2,null,4.8,null,1.1,null,6.2,null,1,null,9.9,null,13,null,1.8,null,1.3,null,6.8,null,1.3,null,8.3,null,1,null,10.1,null,16.1,null,1.9,null,1.4,null,8.8,null,1.3,null,10.4,null,1.1,null,13,null,17.9,1.2,null,null,1.9,null,16.5,null,1.8,null,18,null,1.6,null,18.5,null,11.4,0.8,null,null,9.3,null,1.2,null,1.5,null,14.9,null,1.1,null,12.7,null,13.3,null,0.9,null,17.6,null,1.4,null,20.9,null,1.7,null,7,null,1.4,null,0.6,null,8.2,0.9,null,null,6,null,10.1,1.3,null,null,3,0.9,null,null,10.4,null,1.3,null,0.9,null,7,null,0.8,null,2.3,null,1.7,null,13.1,null,55876,null,1928,null,73080.00,3091,null,null,38411,null,2859,null,4861,null,89387,null,4271,null,99925,null,3319,null,81368,null,N,N,N,N,3972,null,54656,null,31.5,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.6,(X),(X),null
5001100US0406,Arizona,"Congressional District 6 (111th Congress), Arizona",190215,4656,null,null,97318,5879,null,null,4818,null,243438,null,6482,null,340756,null,3.7,0.8,null,null,0.6,null,4.5,null,1.4,null,8.5,null,0.6,null,2.1,null,3.7,null,0.6,null,2.3,null,0.7,null,8,1.3,null,null,0.5,null,1.3,null,16.4,2,null,null,0.9,null,5.6,null,1,null,7.3,null,1,null,9.5,null,13.3,null,1.8,null,0.9,null,6.7,null,0.9,null,8.4,null,0.8,null,9.8,null,19,null,2,null,1.3,null,13.2,null,1.3,null,14.3,null,1.1,null,15.8,null,20.8,1.2,null,null,2.1,null,16.5,null,1.7,null,22.9,null,1.6,null,22.3,null,13.5,1.1,null,null,9.5,null,1.9,null,1.4,null,16.4,null,1.2,null,14.7,null,15.2,null,1,null,17.8,null,1.4,null,20.7,null,1.5,null,6.9,null,1.6,null,0.6,null,5.2,0.8,null,null,4,null,6,0.9,null,null,0.9,0.4,null,null,4,null,0.6,null,0.5,null,3.3,null,0.8,null,1.1,null,0.7,null,5,null,56691,null,1768,null,63662.00,2860,null,null,37323,null,1654,null,2705,null,72248,null,2228,null,78410,null,1777,null,70958,null,86704,2509,null,null,3366,null,48334,null,30.3,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.6,(X),(X),null
5001100US0407,Arizona,"Congressional District 7 (111th Congress), Arizona",136398,4870,null,null,82139,4420,null,null,5514,null,198991,null,5430,null,281130,null,7,1.2,null,null,1.1,null,10.3,null,2.7,null,19.8,null,0.8,null,2.8,null,7.3,null,0.8,null,5.8,null,0.9,null,12,1.9,null,null,0.8,null,3.1,null,15.7,2.2,null,null,1.4,null,9.9,null,1.3,null,13,null,1.1,null,13.4,null,12.4,null,2,null,1.5,null,12.5,null,1.4,null,14,null,1.2,null,13.3,null,16.7,null,2.5,null,1.8,null,16,null,1.5,null,15.4,null,1.2,null,15.8,null,19.4,1.2,null,null,2.1,null,12.5,null,1.7,null,25,null,1.4,null,21,null,10.3,0.9,null,null,6.6,null,1.5,null,1.6,null,14.4,null,1.1,null,11.2,null,7.9,null,0.8,null,9.7,null,1.1,null,12.5,null,1.6,null,3.3,null,1.1,null,0.3,null,2,0.5,null,null,1.6,null,2.6,0.7,null,null,0.3,0.3,null,null,0.9,null,0.3,null,0.3,null,0.8,null,0.4,null,0.6,null,0.5,null,1.2,null,39777,null,1419,null,43542.00,2086,null,null,26389,null,1694,null,1953,null,55360,null,1904,null,53986,null,1574,null,49904,null,63402,2430,null,null,2254,null,36490,null,26.9,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.8,(X),(X),null
5001100US0408,Arizona,"Congressional District 8 (111th Congress), Arizona",153644,4357,null,null,112268,4417,null,null,4837,null,199311,null,5866,null,311579,null,3.8,0.7,null,null,0.6,null,7.1,null,1.4,null,13.7,null,0.5,null,1.7,null,5.4,null,0.6,null,3.1,null,0.7,null,9.8,1.6,null,null,0.6,null,1.8,null,17.1,2.1,null,null,0.9,null,5.3,null,1,null,7.6,null,0.9,null,10.6,null,15.9,null,1.6,null,1.2,null,8.3,null,1,null,9.3,null,0.9,null,11.6,null,17,null,1.9,null,1.3,null,13.2,null,1.1,null,14.7,null,1,null,15.4,null,19.3,1.3,null,null,2,null,13.9,null,1.4,null,22.5,null,1.5,null,21.8,null,12.2,0.9,null,null,5.6,null,1.1,null,1.5,null,17.5,null,1.3,null,15.6,null,11.7,null,1,null,15.1,null,1.3,null,18.3,null,1.5,null,4.9,null,1.3,null,0.5,null,4.7,0.7,null,null,3.5,null,6,1,null,null,0.9,0.4,null,null,4.2,null,0.6,null,0.4,null,3.2,null,0.5,null,1.1,null,0.9,null,5.5,null,49825,null,1546,null,62667.00,1875,null,null,31009,null,1242,null,1708,null,71438,null,2468,null,77591,null,1620,null,65294,null,87955,2854,null,null,2185,null,41224,null,24.9,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.6,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.8,(X),(X),null
5001100US0501,Arkansas,"Congressional District 1 (111th Congress), Arkansas",133999,4321,null,null,82095,3788,null,null,5017,null,184623,null,4670,null,266718,null,7.5,0.9,null,null,1.1,null,12.3,null,2.3,null,25.7,null,0.6,null,2.3,null,9,null,0.8,null,5.5,null,0.8,null,17.1,1.8,null,null,0.6,null,3.3,null,20.2,2,null,null,1.3,null,10.1,null,1.4,null,13.9,null,1.2,null,16,null,13.2,null,1.8,null,1.5,null,14.3,null,1.3,null,14.3,null,1.1,null,14.2,null,13,null,1.9,null,1.4,null,17.3,null,1.3,null,16.7,null,1,null,15.6,null,15.5,1,null,null,1.2,null,6.4,null,1.6,null,23.3,null,1.3,null,19.2,null,7.9,0.7,null,null,2.2,null,0.7,null,1.3,null,13.2,null,1,null,10.4,null,6.6,null,0.8,null,8.6,null,1,null,11.1,null,1.2,null,1.6,null,0.7,null,0.4,null,2.2,0.5,null,null,1.6,null,2.9,0.7,null,null,0.4,0.4,null,null,1.6,null,0.4,null,0.3,null,1.2,null,0.2,null,0.2,null,0.6,null,2.2,null,33862,null,1022,null,41995.00,1403,null,null,17581,null,1285,null,2631,null,53000,null,1878,null,54896,null,1349,null,46401,null,64761,2374,null,null,1214,null,25758,null,28.2,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X),(X),null
5001100US0502,Arkansas,"Congressional District 2 (111th Congress), Arkansas",136052,4328,null,null,99063,4183,null,null,4447,null,194002,null,3809,null,293065,null,6.2,1,null,null,0.8,null,8.7,null,1.5,null,15.3,null,0.6,null,2,null,5.9,null,0.7,null,3,null,0.7,null,12,1.9,null,null,0.5,null,1.4,null,18.8,2,null,null,1.1,null,6.7,null,1.2,null,10.4,null,1,null,13.5,null,15.2,null,2,null,1.4,null,8.7,null,1.2,null,11.8,null,1,null,13,null,15,null,1.9,null,1.4,null,14.5,null,1.2,null,14.5,null,1,null,14.4,null,18.9,1,null,null,2,null,14.2,null,1.6,null,24,null,1.2,null,20.8,null,10.9,0.9,null,null,4.6,null,1.1,null,1.6,null,17.4,null,1.1,null,13.8,null,9.3,null,0.8,null,12.1,null,1.1,null,15.5,null,1.4,null,3.5,null,1,null,0.5,null,4.1,0.7,null,null,3,null,5.4,0.9,null,null,0.7,0.5,null,null,3.3,null,0.6,null,0.4,null,2.4,null,0.4,null,0.7,null,0.8,null,4.4,null,43685,null,1649,null,54832.00,1866,null,null,26985,null,1243,null,2692,null,67756,null,2737,null,70106,null,1978,null,59299,null,83573,3605,null,null,1850,null,36545,null,32.9,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.9,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.5,(X),(X),null
5001100US0503,Arkansas,"Congressional District 3 (111th Congress), Arkansas",162669,4912,null,null,94823,4562,null,null,4867,null,213515,null,4924,null,308338,null,5,0.8,null,null,0.8,null,7.8,null,2.2,null,16,null,0.5,null,1.6,null,7.4,null,0.8,null,4.6,null,0.9,null,14.4,1.7,null,null,0.7,null,2.6,null,20.2,2.2,null,null,0.9,null,8.2,null,1.1,null,11.1,null,1,null,14,null,15.4,null,1.9,null,1.2,null,12.1,null,1.3,null,13.6,null,1.1,null,14.1,null,15.5,null,2.1,null,1.6,null,17.4,null,1.4,null,16.8,null,1.2,null,16.5,null,17.7,1.1,null,null,1.6,null,10.2,null,1.7,null,24,null,1.4,null,20.5,null,9.7,0.8,null,null,4.5,null,1.3,null,1.4,null,14.1,null,1.2,null,11.9,null,8.4,null,0.8,null,10.8,null,1.1,null,12.8,null,1.2,null,2.8,null,0.9,null,0.4,null,3.1,0.6,null,null,2.3,null,3.9,0.8,null,null,0.4,0.2,null,null,2.6,null,0.6,null,0.4,null,2,null,0.5,null,0.7,null,0.7,null,3.3,null,40674,null,1080,null,48893.00,1925,null,null,24612,null,1760,null,2405,null,56623,null,2611,null,63969,null,1971,null,55104,null,73088,3200,null,null,2246,null,33453,null,23.5,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.9,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.4,(X),(X),null
5001100US0504,Arkansas,"Congressional District 4 (111th Congress), Arkansas",122226,4019,null,null,77560,3333,null,null,4531,null,169221,null,4414,null,246781,null,7,1.1,null,null,0.9,null,11,null,2.3,null,20.8,null,0.7,null,2.4,null,8.8,null,0.9,null,4.6,null,0.8,null,18.6,2.1,null,null,0.6,null,2.2,null,20.4,2.1,null,null,1.1,null,11.4,null,1.2,null,14.8,null,1.1,null,16.2,null,14.3,null,2.1,null,1.3,null,12.8,null,1.1,null,13,null,1,null,13.5,null,13.3,null,2.1,null,1.6,null,18.2,null,1.3,null,17.3,null,1.1,null,16.1,null,16.1,1,null,null,1.7,null,8.2,null,1.4,null,22.5,null,1.1,null,19.4,null,8.9,0.8,null,null,2.2,null,0.7,null,1.5,null,14.5,null,1.1,null,11.5,null,6.6,null,0.7,null,8.9,null,0.9,null,11.5,null,1.2,null,1.2,null,0.6,null,0.4,null,2.1,0.6,null,null,1.6,null,2.7,0.7,null,null,0.1,0.2,null,null,1.4,null,0.3,null,0.3,null,1.2,null,0.8,null,0.9,null,0.5,null,1.9,null,35312,null,972,null,43084.00,1567,null,null,19586,null,1292,null,1734,null,53414,null,1479,null,55088,null,1252,null,47230,null,64159,1697,null,null,2376,null,28141,null,31,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.7,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.4,(X),(X),null
5001100US0601,California,"Congressional District 1 (111th Congress), California",122477,4556,null,null,96980,4771,null,null,4257,null,164867,null,4909,null,261847,null,4.3,0.9,null,null,0.8,null,6.3,null,1.7,null,11.4,null,0.4,null,1.2,null,7.2,null,0.8,null,3.6,null,0.8,null,13.6,1.9,null,null,0.8,null,2.1,null,19.2,2.2,null,null,1.6,null,8.5,null,1.5,null,10.5,null,1.3,null,13.7,null,13.5,null,1.9,null,1.1,null,7.1,null,1.1,null,8.4,null,1,null,10.1,null,14.1,null,1.7,null,1.7,null,13.4,null,1.4,null,14.9,null,1.1,null,14.2,null,18.2,1.2,null,null,1.9,null,13.5,null,2,null,20.6,null,1.7,null,19.9,null,10.9,0.9,null,null,8,null,1.3,null,1.5,null,14.1,null,1.3,null,12.3,null,11.2,null,0.9,null,14.7,null,1.3,null,18.1,null,1.7,null,4.7,null,1.2,null,0.6,null,6,0.8,null,null,4.2,null,7.7,1.1,null,null,0.8,0.4,null,null,5.4,null,0.9,null,0.6,null,3.9,null,0.4,null,1.2,null,1.2,null,7,null,48003,null,1931,null,59804.00,2846,null,null,29448,null,2237,null,2596,null,70769,null,3688,null,79509,null,2377,null,66432,null,92564,4669,null,null,1690,null,41513,null,25.5,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.5,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.2,(X),(X),null
5001100US0602,California,"Congressional District 2 (111th Congress), California",129022,4490,null,null,93987,4321,null,null,4613,null,171640,null,4420,null,265627,null,5.4,0.9,null,null,0.7,null,7,null,1.5,null,12.2,null,0.7,null,2.3,null,7.7,null,0.9,null,4.1,null,0.7,null,15.1,2,null,null,0.7,null,2.3,null,20.7,2.2,null,null,1.3,null,8.5,null,1.4,null,11,null,1.2,null,14.2,null,14.9,null,2.1,null,1.2,null,9.1,null,1.2,null,11.1,null,0.9,null,12.6,null,14.4,null,2.1,null,1.5,null,16.7,null,1.5,null,16.6,null,1.2,null,16,null,18.5,1.3,null,null,1.9,null,14.6,null,1.8,null,22.5,null,1.4,null,19.9,null,11.3,0.9,null,null,4.9,null,1,null,1.5,null,16.7,null,1.2,null,14.4,null,8.3,null,1,null,11.7,null,1.3,null,14.4,null,1.7,null,1.9,null,0.6,null,0.5,null,3.7,0.7,null,null,2.6,null,4.5,0.9,null,null,0.6,0.3,null,null,2.3,null,0.5,null,0.3,null,1.8,null,0.4,null,0.7,null,0.7,null,2.9,null,42249,null,1198,null,51712.00,1533,null,null,25949,null,1307,null,2092,null,61449,null,2038,null,65024,null,1402,null,55652,null,74215,2435,null,null,1805,null,35698,null,25.2,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.2,(X),(X),null
5001100US0603,California,"Congressional District 3 (111th Congress), California",143730,5255,null,null,87735,4552,null,null,5212,null,195521,null,4497,null,283256,null,3.3,0.7,null,null,0.6,null,3.7,null,1.3,null,6.4,null,0.5,null,1.3,null,4.1,null,0.6,null,2.2,null,0.6,null,9.2,1.9,null,null,0.3,null,0.7,null,13.9,2.2,null,null,1.1,null,5.4,null,0.9,null,7.1,null,0.9,null,9,null,13.2,null,1.9,null,0.9,null,5.5,null,1.1,null,8.5,null,0.9,null,9.8,null,17.4,null,2.4,null,1.2,null,10.1,null,1.2,null,12.2,null,1,null,13.5,null,19,1.1,null,null,2.1,null,16.5,null,1.5,null,19.1,null,1.4,null,19.1,null,14.6,1.1,null,null,10.9,null,1.9,null,1.7,null,17.9,null,1.4,null,15.5,null,15.9,null,1.1,null,18.9,null,1.2,null,23.2,null,1.5,null,8.5,null,1.4,null,0.7,null,8.7,1,null,null,6.8,null,10.9,1.2,null,null,2.6,1,null,null,4.5,null,0.6,null,0.4,null,3.7,null,0.5,null,1.2,null,0.8,null,6,null,61853,null,1401,null,71024.00,2074,null,null,40349,null,2028,null,2506,null,85863,null,2156,null,85975,null,1743,null,76850,null,99029,2611,null,null,2615,null,52325,null,26.8,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.8,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.3,(X),(X),null
5001100US0604,California,"Congressional District 4 (111th Congress), California",160588,4782,null,null,91637,4298,null,null,4827,null,199829,null,5067,null,291466,null,3.4,0.7,null,null,0.7,null,5,null,1.8,null,9.9,null,0.6,null,1.8,null,5,null,0.7,null,2.4,null,0.6,null,11.8,2,null,null,0.6,null,1.6,null,19.6,2.3,null,null,0.8,null,3.7,null,0.8,null,5.7,null,0.9,null,9.8,null,12.8,null,1.7,null,1,null,6,null,1.1,null,6.9,null,0.9,null,9,null,13.8,null,2.1,null,1.2,null,11.4,null,1.1,null,12.3,null,1,null,12.7,null,17.9,1.1,null,null,2.1,null,15,null,1.3,null,18.6,null,1.2,null,19.3,null,13.8,0.8,null,null,8.4,null,1.5,null,1.2,null,16.9,null,1,null,15.9,null,15.6,null,1,null,19.7,null,1.4,null,22.6,null,1.6,null,5.6,null,1.2,null,0.7,null,8,1,null,null,6.2,null,9.7,1.3,null,null,2.1,0.9,null,null,6.5,null,0.9,null,0.6,null,4.9,null,0.6,null,1,null,1,null,7.7,null,60629,null,2013,null,75236.00,2059,null,null,31148,null,2007,null,2485,null,84955,null,2431,null,91019,null,1842,null,77285,null,100223,2821,null,null,2035,null,44091,null,25.3,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.7,(X),(X),null
